amazon_order_id,purchase_date,order_total,add_city,Abbrev,add_postal,add_country,number_items,total_item_quantity,Product,repeat_buyer,Month
114-7633764-0781830,2020-12-31 12:19 PM PST,32.69,BREMERTON,WA,98312-9570,US,1,1,Rainforest,0.0,12
113-8232455-6871424,2020-12-31 01:21 PM PST,32.31,SAN MARCOS,CA,92069-7367,US,1,1,Rainforest,0.0,12
113-6439870-4189816,2020-12-31 03:32 PM PST,64.18,LAKE GEORGE,NY,12845-7418,US,1,2,Rainforest,0.0,12
113-6427163-3210658,2020-12-31 06:04 PM PST,32.39,BROADVIEW HEIGHTS,OH,44147-2156,US,1,1,Rainforest,0.0,12
111-7229147-8125026,2020-12-31 06:13 PM PST,32.46,HOUSTON,TX,77008-3644,US,1,1,Rainforest,0.0,12
113-5479214-6045000,2020-12-31 06:27 PM PST,29.99,SANBORNVILLE,NH,03872-4137,US,1,1,Rainforest,0.0,12
111-0313449-3410643,2020-12-31 09:06 PM PST,32.84,SAN MATEO,CA,94403-3496,US,1,1,Rainforest,0.0,12
111-4021383-6194650,2021-01-01 04:17 AM PST,31.86,ANDOVER,MA,01810-4565,US,1,1,Rainforest,0.0,01
111-8346957-6481006,2021-01-01 06:39 AM PST,31.98,SCOTCH PLAINS,NJ,07076-1944,US,1,1,Rainforest,0.0,01
112-0869609-5719451,2021-01-01 07:07 AM PST,31.79,HORSHAM,PA,19044-1811,US,1,1,Rainforest,0.0,01
113-6079306-4557004,2021-01-01 07:55 AM PST,32.09,SAVANNAH,GA,31405-5219,US,1,1,Rainforest,0.0,01
111-7614699-3734667,2021-01-01 08:02 AM PST,32.84,LOS ANGELES,CA,90036-4551,US,1,1,Rainforest,0.0,01
112-9414345-4151404,2021-01-01 08:18 AM PST,32.65,BROOKLYN,NY,11205-3614,US,1,1,Rainforest,0.0,01
112-3997081-3841831,2021-01-01 08:28 AM PST,32.65,SPRINGFIELD GARDENS,NY,11413-4010,US,1,1,Rainforest,0.0,01
113-0610767-1837853,2021-01-01 10:48 AM PST,29.99,Dover,DE,19901,US,1,1,Rainforest,0.0,01
113-0512544-1595456,2021-01-01 11:20 AM PST,32.35,SAINT PAUL,MN,55105-1543,US,1,1,Rainforest,0.0,01
113-2589138-5868251,2021-01-01 11:41 AM PST,32.91,MOUNT JULIET,TN,37122-3650,US,1,1,Rainforest,0.0,01
111-0485236-5409824,2021-01-01 11:46 AM PST,32.46,AUSTIN,TX,78749-3535,US,1,1,Rainforest,0.0,01
111-1850719-7772264,2021-01-01 12:47 PM PST,31.99,Overland Park,Kansas,66223,US,1,1,Rainforest,0.0,01
112-2388625-9555402,2021-01-01 01:22 PM PST,34.63,BEALE AFB,CA,95903-2239,US,1,1,Rainforest,0.0,01
112-0598745-5407455,2021-01-01 01:32 PM PST,36.98,MEDFORD,OR,97504-6001,US,1,1,Rainforest,,01
113-7330738-2391453,2021-01-01 03:21 PM PST,31.99,PEMBROKE PINES,FL,33026-2525,US,1,1,Rainforest,0.0,01
113-7273080-3265049,2021-01-01 05:24 PM PST,33.91,COEUR D ALENE,ID,83815-8891,US,1,1,Rainforest,0.0,01
114-7708038-6617017,2021-01-01 05:50 PM PST,34.39,DURHAM,NC,27713-7180,US,1,1,Rainforest,0.0,01
113-2711996-6823448,2021-01-01 06:13 PM PST,34.67,SOUTH SALEM,NY,10590-2532,US,1,1,Rainforest,0.0,01
111-7094238-1287465,2021-01-01 07:30 PM PST,35.86,BROOKS,ME,04921-3812,US,1,1,Rainforest,0.0,01
113-8370098-7501054,2021-01-01 07:40 PM PST,37.01,BROOKLYN,NY,11212-4032,US,1,1,Rainforest,0.0,01
114-9777416-0727431,2021-01-01 09:14 PM PST,36.62,ORCUTT,CA,93455-5249,US,1,1,Rainforest,0.0,01
113-2273426-6240209,2021-01-02 03:34 AM PST,37.22,SILOAM SPRINGS,AR,72761-3530,US,1,1,Rainforest,0.0,01
114-1669247-3483407,2021-01-02 03:46 AM PST,36.03,VIENNA,VA,22182-5233,US,1,1,Rainforest,0.0,01
114-3225196-5687416,2021-01-02 06:10 AM PST,35.79,CHARLOTTESVILLE,VA,22903-7362,US,1,1,Rainforest,0.0,01
112-6538701-9435441,2021-01-02 07:30 AM PST,36.37,FISHERS,IN,46037-9739,US,1,1,Rainforest,0.0,01
113-7928471-5804264,2021-01-02 09:29 AM PST,36.79,HOUSTON,TX,77006-1722,US,1,1,Rainforest,0.0,01
111-7419240-6447463,2021-01-02 09:38 AM PST,36.24,SADDLE BROOK,NJ,07663-4669,US,1,1,Rainforest,0.0,01
111-1109899-0548225,2021-01-02 10:04 AM PST,37.01,NEW YORK,NY,10023-0110,US,1,1,Rainforest,1.0,01
114-3842131-0825810,2021-01-02 10:06 AM PST,36.79,WEATHERFORD,TX,76086-3430,US,1,1,Rainforest,0.0,01
113-3648102-2669013,2021-01-02 10:29 AM PST,33.99,BOCA RATON,FL,33496-1775,US,1,1,Rainforest,0.0,01
114-8728916-1009053,2021-01-02 10:35 AM PST,36.7,FRESNO,CA,93704-2624,US,1,1,Rainforest,0.0,01
114-7142235-0432260,2021-01-02 02:20 PM PST,41.69,PARIS,TN,38242-6994,US,1,1,Rainforest,0.0,01
114-1277960-0419450,2021-01-02 03:10 PM PST,83.66,SEATTLE,WA,98119-1966,US,1,2,Rainforest,0.0,01
113-7973225-9361065,2021-01-02 03:38 PM PST,40.36,BRAINTREE,MA,02184-7201,US,1,1,Rainforest,0.0,01
112-9312127-0449045,2021-01-02 08:25 PM PST,41.26,PHOENIX,AZ,85016-7031,US,1,1,Rainforest,0.0,01
112-8407614-1937832,2021-01-03 12:13 AM PST,40.27,PERKASIE,PA,18944,US,1,1,Rainforest,0.0,01
111-6467151-7590602,2021-01-03 09:30 AM PST,39.94,COLORADO SPRINGS,CO,80908-2223,US,1,1,Rainforest,0.0,01
114-6426914-2185831,2021-01-03 10:25 AM PST,41.12,WALNUT CREEK,CA,94596-6120,US,1,1,Rainforest,0.0,01
112-3790600-7846642,2021-01-03 10:57 AM PST,80.16,DE PERE,WI,54115-4162,US,1,2,Rainforest,0.0,01
114-8734121-6253842,2021-01-03 12:03 PM PST,40.27,NEWVILLE,PA,17241-9107,US,1,1,Rainforest,0.0,01
111-8127399-2159469,2021-01-03 01:25 PM PST,41.6,LOS ANGELES,CA,90045-1272,US,1,1,Rainforest,0.0,01
113-8244167-3191409,2021-01-03 01:58 PM PST,37.99,JACKSONVILLE,FL,32221-4204,US,1,1,Rainforest,0.0,01
112-4560115-4803466,2021-01-03 03:05 PM PST,37.99,BEAVERTON,OR,97007-7530,US,1,1,Rainforest,1.0,01
111-2973472-4501863,2021-01-03 03:35 PM PST,41.12,DALLAS,TX,75214-3037,US,1,1,Rainforest,0.0,01
112-0637689-2168209,2021-01-03 07:31 PM PST,42.99,COLUMBUS,OH,43206-2055,US,1,1,Rainforest,0.0,01
114-0486440-4797858,2021-01-03 08:13 PM PST,43.97,HOUMA,LA,70360-7905,US,1,1,Rainforest,0.0,01
112-1118091-0150629,2021-01-04 01:20 AM PST,43.89,SAN LEANDRO,CA,94577-1440,US,1,1,Rainforest,0.0,01
114-8930056-3508256,2021-01-04 04:54 AM PST,39.99,LOXAHATCHEE,FL,33470-4593,US,1,1,Rainforest,0.0,01
114-4533311-0377064,2021-01-04 07:01 AM PST,42.53,RIDGEFIELD,CT,06877-2334,US,1,1,Rainforest,0.0,01
113-5365332-4772200,2021-01-04 08:26 AM PST,42.39,BUTLER,PA,16001-2929,US,1,1,Rainforest,0.0,01
114-1608255-7228240,2021-01-04 08:46 AM PST,42.69,ELON,NC,27244-9763,US,1,1,Rainforest,0.0,01
112-9021102-5490645,2021-01-04 08:54 AM PST,43.29,Katy tx,TX,77450,US,1,1,Rainforest,0.0,01
114-0982185-8621856,2021-01-04 11:56 AM PST,44.09,Chicago,IL,60660,US,1,1,Floral,0.0,01
111-7331051-8023443,2021-01-04 03:52 PM PST,42.79,WINSTON SALEM,NC,27104-2701,US,1,1,Rainforest,0.0,01
111-5157710-5539446,2021-01-04 04:40 PM PST,42.79,SUNBURY,OH,43074-9408,US,1,1,Rainforest,0.0,01
111-9087939-5773817,2021-01-04 07:17 PM PST,43.09,NEWPORT BEACH,CA,92662-1134,US,1,1,Rainforest,0.0,01
112-7352183-0976207,2021-01-04 08:03 PM PST,32.46,AUSTIN,TX,78717-4823,US,1,1,Floral,0.0,01
114-7185640-3777011,2021-01-04 08:15 PM PST,43.79,EMERYVILLE,CA,94608-1105,US,1,1,Rainforest,1.0,01
111-1361868-7019411,2021-01-05 02:36 AM PST,31.98,Bordentown,NJ,8505,US,1,1,Floral,0.0,01
111-1546165-6766626,2021-01-05 04:27 AM PST,43.19,STAPLETON,AL,36578-3225,US,1,1,Rainforest,0.0,01
114-5701903-9283420,2021-01-05 07:49 AM PST,42.49,HARWICH,MA,02645-3380,US,1,1,Rainforest,0.0,01
111-5211723-4341064,2021-01-05 08:36 AM PST,32.58,COMMACK,NY,11725-1617,US,1,1,Floral,0.0,01
113-2945770-7655459,2021-01-05 08:58 AM PST,32.09,WINSTON SALEM,NC,27104-4435,US,1,1,Floral,0.0,01
112-0032332-0853003,2021-01-05 09:59 AM PST,42.53,NEW CANAAN,CT,06840-4202,US,1,1,Rainforest,0.0,01
113-2729218-3577054,2021-01-05 10:05 AM PST,42.49,BURLINGTON,MA,01803-3512,US,1,1,Rainforest,0.0,01
112-1340148-0358643,2021-01-05 10:06 AM PST,43.09,ROSEVILLE,CA,95747-4900,US,1,1,Rainforest,0.0,01
113-9406375-5233868,2021-01-05 11:20 AM PST,42.69,ST GEORGE,UT,84790-1587,US,1,1,Rainforest,0.0,01
111-4575502-6866604,2021-01-05 11:35 AM PST,43.31,MESA,AZ,85203-7299,US,1,1,Rainforest,0.0,01
113-7547356-6340245,2021-01-05 12:37 PM PST,41.87,KAILUA,HI,96734-4983,US,1,1,Rainforest,1.0,01
114-4731898-1412247,2021-01-05 01:47 PM PST,43.35,Vancouver,WA,98662,US,1,1,Rainforest,0.0,01
114-7068221-3601064,2021-01-05 02:57 PM PST,39.99,Trenton,MI,64683,US,1,1,Rainforest,0.0,01
112-9994906-4973839,2021-01-05 03:43 PM PST,84.98,HUDSON,MA,01749-3299,US,1,2,Rainforest,0.0,01
112-8033955-7506653,2021-01-05 04:37 PM PST,31.98,FORT LEE,NJ,07024-7012,US,1,1,Floral,0.0,01
112-9599686-6490622,2021-01-05 04:55 PM PST,29.99,CELEBRATION,FL,34747-5039,US,1,1,Floral,0.0,01
114-6826770-7478666,2021-01-05 05:00 PM PST,43.09,NEWPORT BEACH,CA,92660-5304,US,1,1,Rainforest,0.0,01
112-2719858-4649033,2021-01-05 05:11 PM PST,79.98,New Territories,NOT_AVAILABLE,NOT_AVAILABLE,HK,2,2,Both,0.0,01
113-6605135-9353048,2021-01-05 05:12 PM PST,42.39,WASHINGTON,DC,20002-3825,US,1,1,Rainforest,0.0,01
112-4064981-9895405,2021-01-05 05:15 PM PST,31.79,ANNAPOLIS,MD,21403-5721,US,1,1,Floral,0.0,01
112-0114237-2222602,2021-01-05 05:31 PM PST,43.27,COLORADO SPRINGS,CO,80919-5008,US,1,1,Rainforest,0.0,01
112-3777151-0989062,2021-01-05 05:47 PM PST,79.98,NAPLES,FL,34108-3435,US,1,2,Rainforest,0.0,01
112-6495727-1389864,2021-01-05 05:47 PM PST,31.79,CASTLETON,VT,05735-9402,US,1,1,Floral,0.0,01
112-0096966-9480224,2021-01-05 09:13 PM PST,42.89,REDDING,CA,96001-3934,US,1,1,Rainforest,1.0,01
114-2552235-1477001,2021-01-06 12:40 AM PST,39.99,ESTER,AK,99725-0401,US,1,1,Rainforest,0.0,01
113-9446182-4813044,2021-01-06 06:05 AM PST,33.06,CHICAGO,IL,60622-3616,US,1,1,Floral,0.0,01
113-7864461-9853850,2021-01-06 06:46 AM PST,32.58,GLEN COVE,NY,11542-3062,US,1,1,Floral,0.0,01
113-9982033-0065857,2021-01-06 08:20 AM PST,76.19,NEW YORK,NY,10033-5308,US,2,2,Both,0.0,01
113-9295811-4850634,2021-01-06 08:45 AM PST,43.54,BROOKLYN,NY,11233,US,1,1,Rainforest,1.0,01
111-5642213-3578644,2021-01-06 09:16 AM PST,43.79,Beverly Hills,CA,90210,US,1,1,Rainforest,0.0,01
113-5639627-6633825,2021-01-06 09:22 AM PST,43.09,CARLSBAD,CA,92009-4523,US,1,1,Rainforest,0.0,01
113-5615023-7394650,2021-01-06 10:48 AM PST,43.29,TAYLOR,TX,76574-2962,US,1,1,Rainforest,0.0,01
112-7905878-9157044,2021-01-06 11:41 AM PST,42.53,NEW CANAAN,CT,06840-5024,US,1,1,Floral,0.0,01
112-7544211-5047404,2021-01-06 03:17 PM PST,32.31,HIGHLAND,CA,92346-5838,US,1,1,Floral,0.0,01
112-9920221-4805802,2021-01-06 04:24 PM PST,49.42,LOWELL,MI,49331-9239,US,1,1,Rainforest,0.0,01
113-1924357-5593047,2021-01-06 06:37 PM PST,33.44,Rio Grande,Puerto Rico,745,US,1,1,Floral,0.0,01
111-9805874-9369806,2021-01-06 06:39 PM PST,42.64,NORTHVALE,NJ,07647-1418,US,1,1,Floral,0.0,01
112-8502717-5644241,2021-01-06 06:51 PM PST,43.19,HOOVER,AL,35244-7701,US,1,1,Rainforest,0.0,01
112-0194592-6671459,2021-01-06 07:48 PM PST,42.39,RAVENNA,MI,49451-9104,US,1,1,Rainforest,0.0,01
111-0546878-1990632,2021-01-07 06:05 AM PST,42.99,WESTMONT,IL,60559-3346,US,1,1,Rainforest,0.0,01
113-8322433-2811424,2021-01-07 06:43 AM PST,31.41,BRIGHTON,CO,80602-5245,US,1,1,Floral,0.0,01
112-9232399-8306624,2021-01-07 09:38 AM PST,42.94,SHOREVIEW,MN,55126-3701,US,1,1,Floral,0.0,01
114-9145043-0048247,2021-01-07 09:52 AM PST,43.34,LAS VEGAS,NV,89130-0157,US,1,1,Rainforest,0.0,01
113-8484494-9484210,2021-01-07 09:53 AM PST,32.54,LONGMONT,CO,80501-4142,US,1,1,Floral,0.0,01
114-7523857-0644260,2021-01-07 10:54 AM PST,43.29,Rancho Cordova,CA,95670,US,1,1,Rainforest,0.0,01
113-6581699-4320267,2021-01-07 01:36 PM PST,31.86,LINCOLN,MA,01773-5012,US,1,1,Floral,0.0,01
114-0904295-3265006,2021-01-07 03:07 PM PST,32.76,SAN JOSE,CA,95124-4501,US,1,1,Floral,0.0,01
113-2788882-9024200,2021-01-07 03:09 PM PST,43.38,Lafayette,CO,80026-8974,US,1,1,Rainforest,0.0,01
113-7010240-4561008,2021-01-07 03:35 PM PST,43.69,SAN JOSE,CA,95120-3914,US,1,1,Floral,0.0,01
111-7128032-5873003,2021-01-07 05:45 PM PST,32.61,PLEASANT HILL,CA,94523-2922,US,1,1,Floral,0.0,01
114-0603651-5725806,2021-01-07 05:57 PM PST,43.79,WOODLAND HILLS,CA,91367-4442,US,1,1,Floral,0.0,01
113-2970043-1566627,2021-01-07 06:06 PM PST,39.99,PORTLAND,OR,97221-1407,US,1,1,Rainforest,0.0,01
111-3635124-1457065,2021-01-07 07:09 PM PST,44.79,AUSTIN,TX,78721-2202,US,1,1,Rainforest,0.0,01
114-4307293-9920244,2021-01-07 07:22 PM PST,29.99,ORLANDO,FL,32803-3903,US,1,1,Floral,0.0,01
114-1963169-4445828,2021-01-07 07:46 PM PST,32.39,FORT DRUM,NY,13603-3157,US,1,1,Floral,0.0,01
112-5132160-8308238,2021-01-07 08:11 PM PST,32.31,ENCINITAS,CA,92024-2613,US,1,1,Floral,0.0,01
111-6037855-1653830,2021-01-07 08:16 PM PST,32.61,SANTA BARBARA,CA,93103,US,1,1,Floral,0.0,01
114-6144692-5557859,2021-01-07 08:44 PM PST,31.79,SUWANEE,GA,30024-4817,US,1,1,Floral,0.0,01
111-1806615-9597811,2021-01-07 11:13 PM PST,43.09,SAN DIEGO,CA,92104-3426,US,1,1,Rainforest,0.0,01
113-4600457-7096233,2021-01-08 06:27 AM PST,42.19,NEW GLOUCESTER,ME,04260-3815,US,1,1,Floral,0.0,01
114-0138138-6213829,2021-01-08 07:02 AM PST,31.79,ALEXANDRIA,VA,22307-6535,US,1,1,Floral,0.0,01
114-8731164-8900218,2021-01-08 08:06 AM PST,29.99,WINTER PARK,FL,32789-2556,US,1,1,Floral,0.0,01
114-6122974-9548213,2021-01-08 08:54 AM PST,31.98,CHATHAM,NJ,07928-1914,US,1,1,Floral,0.0,01
113-1910760-4904259,2021-01-08 10:52 AM PST,32.45,COLORADO SPRINGS,CO,80905-3530,US,1,1,Floral,0.0,01
111-9791756-1233053,2021-01-08 11:14 AM PST,43.54,NEW YORK,NY,10024-1575,US,1,1,Rainforest,1.0,01
114-3151265-8289802,2021-01-08 12:01 PM PST,43.53,MUSTANG,OK,73064-9280,US,1,1,Floral,0.0,01
114-3279478-7650640,2021-01-08 12:09 PM PST,29.99,OVERLAND PARK,KS,66212-3494,US,1,1,Floral,0.0,01
113-6612228-0314614,2021-01-08 01:01 PM PST,42.39,YPSILANTI,MI,48197-6621,US,1,1,Rainforest,0.0,01
113-2101218-2580222,2021-01-08 01:40 PM PST,43.54,NEW YORK,NY,10013-1554,US,1,1,Floral,0.0,01
112-8462106-2703415,2021-01-08 03:30 PM PST,43.79,LOS ANGELES,CA,90004-1774,US,1,1,Rainforest,0.0,01
114-0002642-0388225,2021-01-08 04:01 PM PST,42.39,FARMINGTON HILLS,MI,48331-2619,US,1,1,Rainforest,0.0,01
112-8134931-8725850,2021-01-08 07:16 PM PST,43.09,Rancho Santa Fe,CA,92067,US,1,1,Floral,0.0,01
113-6430860-2421811,2021-01-08 07:48 PM PST,43.69,HENDERSONVILLE,TN,37075-2076,US,1,1,Rainforest,0.0,01
111-1469503-4465821,2021-01-08 10:09 PM PST,44.03,FEDERAL WAY,WA,98003-6926,US,1,1,Rainforest,0.0,01
111-2648025-4035406,2021-01-09 12:06 AM PST,31.88,WADDELL,AZ,85355-7544,US,1,1,Floral,0.0,01
114-8506799-2100237,2021-01-09 05:53 AM PST,31.98,HAMILTON,NJ,08620-9798,US,1,1,Floral,1.0,01
114-4663479-2877808,2021-01-09 06:52 AM PST,31.89,HAMDEN,CT,06518-1525,US,1,1,Floral,0.0,01
113-6867815-4893844,2021-01-09 08:11 AM PST,85.06,EASTON,CT,06612-1326,US,1,2,Rainforest,0.0,01
111-2164387-4363409,2021-01-09 08:52 AM PST,42.99,CANANDAIGUA,NY,14424-2406,US,1,1,Rainforest,0.0,01
113-1465718-1835415,2021-01-09 08:55 AM PST,32.31,FOLSOM,CA,95630-6184,US,1,1,Floral,0.0,01
113-8029385-5737805,2021-01-09 09:03 AM PST,42.53,Ansonia,CT,6401,US,1,1,Rainforest,0.0,01
111-9683972-4321064,2021-01-09 09:05 AM PST,32.46,WINDSOR,CA,95492-7809,US,1,1,Floral,0.0,01
113-1680340-8821834,2021-01-09 09:13 AM PST,31.98,STANHOPE,NJ,07874-3211,US,1,1,Floral,0.0,01
113-5008132-5741812,2021-01-09 09:35 AM PST,39.99,MIAMI,FL,33133-2845,US,1,1,Rainforest,0.0,01
111-7651802-1719447,2021-01-09 09:52 AM PST,32.46,PLANO,TX,75075-2614,US,1,1,Floral,0.0,01
112-3138850-0237035,2021-01-09 09:56 AM PST,32.61,INDIO,CA,92203-2701,US,1,1,Floral,0.0,01
113-0046622-5553864,2021-01-09 10:04 AM PST,42.39,SPRINGFIELD,VA,22153-3715,US,1,1,Rainforest,0.0,01
113-9866876-2941834,2021-01-09 10:46 AM PST,43.29,TYLER,TX,75701-7634,US,1,1,Rainforest,0.0,01
112-4986494-8897045,2021-01-09 11:48 AM PST,32.61,CHULA VISTA,CA,91913-4668,US,1,1,Floral,0.0,01
114-3456297-0569813,2021-01-09 12:22 PM PST,32.6,OAK HARBOR,WA,98277-8004,US,1,1,Floral,0.0,01
112-7453049-8597845,2021-01-09 01:03 PM PST,43.23,Deer Park,WA,99006,US,1,1,Rainforest,0.0,01
112-5124395-8912229,2021-01-09 01:36 PM PST,39.99,SAINT LOUIS,MO,63117-2211,US,1,1,Rainforest,0.0,01
114-4072028-2625850,2021-01-09 02:03 PM PST,42.89,CHARLOTTE,NC,28211-2965,US,1,1,Rainforest,0.0,01
114-9992134-8544263,2021-01-09 02:34 PM PST,32.76,LIVERMORE,CA,94550-9225,US,1,1,Floral,0.0,01
113-6409659-5280220,2021-01-09 03:24 PM PST,32.5,NEW ROCHELLE,NY,10805,US,1,1,Floral,0.0,01
113-9064628-2207469,2021-01-09 03:37 PM PST,39.99,DELRAY BEACH,FL,33444-1844,US,1,1,Rainforest,0.0,01
111-4184622-1340225,2021-01-09 04:45 PM PST,43.69,Bristol,TN,37620,US,1,1,Rainforest,0.0,01
113-5414971-8060204,2021-01-09 04:48 PM PST,87.58,LOS ANGELES,CA,90034-5517,US,2,2,Both,0.0,01
111-6343012-4617816,2021-01-09 06:14 PM PST,39.99,NORTH LITTLE ROCK,AR,72117-1611,US,1,1,Rainforest,0.0,01
114-3662813-0940242,2021-01-09 06:34 PM PST,29.99,LAKE MARY,FL,32746-4620,US,1,1,Floral,0.0,01
113-6767720-6767459,2021-01-09 06:55 PM PST,43.29,OCEANSIDE,CA,92057-2732,US,1,1,Floral,0.0,01
113-2823122-5161063,2021-01-09 08:41 PM PST,32.61,INDIO,CA,92201-9326,US,1,1,Floral,0.0,01
113-8475022-9177806,2021-01-09 08:56 PM PST,43.95,TACOMA,WA,98445,US,1,1,Rainforest,0.0,01
112-7948901-9065014,2021-01-10 12:16 AM PST,29.99,MIAMI,FL,33129-1657,US,1,1,Floral,1.0,01
113-7526616-9749856,2021-01-10 02:47 AM PST,29.99,MINNEOLA,FL,34715-6858,US,1,1,Rainforest,0.0,01
111-2972209-8800239,2021-01-10 03:22 AM PST,32.69,SANTA CLARA,CA,95051-2733,US,1,1,Rainforest,0.0,01
112-9230165-8386660,2021-01-10 04:20 AM PST,31.79,LAKE ORION,MI,48360-2422,US,1,1,Floral,1.0,01
113-3173799-3746668,2021-01-10 04:35 AM PST,32.54,PORT ANGELES,WA,98362-8169,US,1,1,Floral,0.0,01
111-9090386-1157836,2021-01-10 05:43 AM PST,32.09,LILLINGTON,NC,27546-9632,US,1,1,Floral,0.0,01
112-0247104-6344216,2021-01-10 05:46 AM PST,32.01,Indian Trail,NC,28079,US,1,1,Floral,0.0,01
111-1825159-4589054,2021-01-10 06:11 AM PST,32.97,BATON ROUGE,LA,70809-3072,US,1,1,Floral,0.0,01
113-1390297-2713807,2021-01-10 06:40 AM PST,32.46,Dripping Springs,TX,78620,US,1,1,Rainforest,0.0,01
114-5013667-2704268,2021-01-10 06:48 AM PST,31.98,MATAWAN,NJ,07747-6672,US,1,1,Rainforest,0.0,01
112-6617333-2822652,2021-01-10 06:54 AM PST,31.79,BALTIMORE,MD,21230-4745,US,1,1,Rainforest,0.0,01
113-4431251-1062667,2021-01-10 06:58 AM PST,32.65,NEW YORK,NY,10023-5934,US,1,1,Floral,0.0,01
112-5050723-7875430,2021-01-10 07:10 AM PST,31.86,SOUTH HADLEY,MA,1075,US,1,1,Rainforest,0.0,01
114-7479093-8908246,2021-01-10 07:44 AM PST,36.67,LEHI,UT,84043-2440,US,1,1,Rainforest,0.0,01
114-4063087-9549808,2021-01-10 07:58 AM PST,31.86,BRAINTREE,MA,02184-2307,US,1,1,Rainforest,0.0,01
114-9288979-1116213,2021-01-10 08:01 AM PST,31.98,LYNDHURST,NJ,07071-1341,US,1,1,Floral,0.0,01
111-3227549-8862629,2021-01-10 08:18 AM PST,32.46,Tracy,CA,95376,US,1,1,Rainforest,0.0,01
113-6707878-6061813,2021-01-10 08:28 AM PST,31.79,HATFIELD,PA,19440-1490,US,1,1,Floral,0.0,01
112-3156072-2758612,2021-01-10 09:00 AM PST,29.99,MIAMI,FL,33178-1005,US,1,1,Rainforest,0.0,01
112-7269285-3605810,2021-01-10 10:03 AM PST,31.64,Wisconsin  dells,WI,53965,US,1,1,Rainforest,0.0,01
114-4368572-5098608,2021-01-10 10:16 AM PST,32.31,ALPHARETTA,GA,30022-8334,US,1,1,Rainforest,0.0,01
113-8508321-2724226,2021-01-10 10:35 AM PST,32.16,SIMI VALLEY,CA,93063-3040,US,1,1,Floral,0.0,01
112-7668761-6599427,2021-01-10 10:50 AM PST,31.79,ANNAPOLIS,MD,21401-6588,US,1,1,Floral,1.0,01
113-7250415-1712254,2021-01-10 10:58 AM PST,32.31,LAKE FOREST,CA,92630-1454,US,1,1,Floral,0.0,01
113-7258676-3988220,2021-01-10 11:00 AM PST,32.46,Van Alstyne,TX,75495,US,1,1,Rainforest,1.0,01
111-1322251-0967456,2021-01-10 11:28 AM PST,32.46,SAN ANTONIO,TX,78255-2456,US,1,1,Floral,0.0,01
114-7228560-6483414,2021-01-10 12:31 PM PST,31.94,RAPID CITY,SD,57702-0504,US,1,1,Rainforest,0.0,01
114-8352094-8364254,2021-01-10 01:17 PM PST,31.53,COLORADO SPRINGS,CO,80911-2654,US,1,1,Rainforest,0.0,01
114-9667984-2335422,2021-01-10 01:23 PM PST,33.06,CHICAGO,IL,60622-1405,US,1,1,Floral,0.0,01
114-2818819-0252241,2021-01-10 01:39 PM PST,33.06,CHICAGO,IL,60657-2028,US,1,1,Rainforest,0.0,01
112-2180843-5380251,2021-01-10 02:31 PM PST,32.63,DENVER,CO,80210-4809,US,1,1,Floral,1.0,01
113-1867385-8313813,2021-01-10 02:31 PM PST,32.91,SAN BRUNO,CA,94066-1237,US,1,1,Floral,0.0,01
113-8585554-9841016,2021-01-10 03:01 PM PST,32.46,Argyle,TX,76226,US,1,1,Floral,0.0,01
112-5616928-0329817,2021-01-10 03:02 PM PST,32.31,BUENA PARK,CA,90620-2906,US,1,1,Floral,0.0,01
114-9523337-1402648,2021-01-10 03:44 PM PST,31.89,WESTON,CT,06883-1518,US,1,1,Rainforest,0.0,01
113-2854196-1145803,2021-01-10 03:53 PM PST,32.46,DALLAS,TX,75219-5040,US,1,1,Rainforest,0.0,01
112-6148353-2951436,2021-01-10 03:59 PM PST,32.65,BROOKLYN,NY,11233,US,1,1,Floral,1.0,01
113-3527449-6425827,2021-01-10 04:18 PM PST,32.31,IRVINE,CA,92620-2623,US,1,1,Floral,0.0,01
112-2829800-9957040,2021-01-10 04:38 PM PST,29.99,Imperial,MO,63052,US,1,1,Rainforest,0.0,01
113-5132958-2509817,2021-01-10 05:13 PM PST,32.4,SIERRA VISTA,AZ,85650-6674,US,1,1,Floral,0.0,01
112-2434723-4466603,2021-01-10 05:26 PM PST,31.64,NEW LISBON,WI,53950-1262,US,1,1,Floral,0.0,01
112-5571146-2241006,2021-01-10 05:27 PM PST,31.79,BOWIE,MD,20715-1832,US,1,1,Rainforest,0.0,01
111-2176334-8901810,2021-01-10 05:29 PM PST,32.09,WEST LAFAYETTE,IN,47906-4615,US,1,1,Rainforest,0.0,01
112-4585553-0881823,2021-01-10 05:43 PM PST,33.06,GARDENA,CA,90249-1820,US,1,1,Rainforest,0.0,01
111-1306283-4101806,2021-01-10 05:50 PM PST,29.99,PORTLAND,OR,97215-2825,US,1,1,Rainforest,0.0,01
111-6988434-7565060,2021-01-10 07:11 PM PST,29.99,FORT RILEY,KS,66442-1730,US,1,1,Floral,0.0,01
113-3653921-5121820,2021-01-10 07:35 PM PST,31.58,CHARLOTTESVILLE,VA,22903-5102,US,1,1,Rainforest,0.0,01
113-4811678-2057048,2021-01-10 07:58 PM PST,32.31,ELK GROVE,CA,95757-8378,US,1,1,Rainforest,0.0,01
114-4278296-8787446,2021-01-10 08:12 PM PST,32.61,INDIO,CA,92203-4855,US,1,1,Rainforest,0.0,01
